"stcounty_fips","state_name","county_name","acs_year","med_age","total_pop","med_grossRent","med_hhic","perc_white","perc_black","perc_hispanic","perc_other","edu_percentPop","election_year","DEM","REP","total_votes"
6061,"California","Placer County",2020,42.2,391799,1616,14.5714,0.803825431,0.016105197,0.142756873,0.089464241,0.365651776,2020,106869,122488,229357
6063,"California","Plumas County",2020,51.9,18844,944,0.8332,0.885109319,0.014805774,0.092814689,0.032424114,0.280885162,2020,4561,6445,11006
6065,"California","Riverside County",2020,35.8,2437864,1447,73.6413,0.557313287,0.064773096,0.494088678,0.07844203,0.205396199,2020,527945,448702,976647
6067,"California","Sacramento County",2020,36.4,1537948,1333,54.7519,0.545759024,0.096806914,0.23421078,0.184009472,0.279497096,2020,440808,259405,700213
6069,"California","San Benito County",2020,35.7,61547,1533,1.8389,0.733699449,0.008497571,0.601410304,0.037938486,0.194193056,2020,17628,10590,28218
6071,"California","San Bernardino County",2020,33.6,2162532,1338,64.009,0.560676096,0.081627925,0.537813082,0.085582086,0.190013373,2020,455859,366257,822116
6073,"California","San Diego County",2020,36.1,3323970,1732,113.0703,0.665953062,0.049351228,0.338831578,0.131356781,0.325732783,2020,964650,600094,1564744
6075,"California","San Francisco County",2020,38.3,874784,2010,36.2141,0.448654754,0.05136125,0.151883208,0.351307294,0.508610125,2020,378156,56417,434573
6077,"California","San Joaquin County",2020,34.4,751615,1286,23.1092,0.515110795,0.070669159,0.416948837,0.17128184,0.180782715,2020,161137,121098,282235
6079,"California","San Luis Obispo County",2020,39.5,282517,1535,10.6244,0.825780396,0.017220203,0.227508433,0.046722852,0.313004173,2020,88310,67436,155746
6081,"California","San Mateo County",2020,39.8,765623,2435,26.3351,0.483167303,0.023646103,0.24096716,0.311582855,0.425448295,2020,291410,75563,366973
6083,"California","Santa Barbara County",2020,33.8,444895,1697,14.8309,0.718252621,0.019047191,0.456752717,0.067762056,0.268802751,2020,129963,65736,195699
6085,"California","Santa Clara County",2020,37.2,1924379,2386,63.5314,0.416436159,0.02462041,0.250522896,0.385471885,0.419396595,2020,617967,214612,832579
6087,"California","Santa Cruz County",2020,38.2,273170,1843,9.6275,0.716700223,0.012710034,0.336332687,0.057674708,0.33200205,2020,114246,26937,141183
6089,"California","Shasta County",2020,41.7,179267,1075,7.0845,0.851166138,0.010665655,0.103566189,0.058421238,0.237467018,2020,30000,60789,90789
6091,"California","Sierra County",2020,54,2898,1032,0.125,0.939268461,0.001035197,0.10110421,0.023809524,0.229813665,2020,730,1142,1872
6093,"California","Siskiyou County",2020,47.7,43516,878,1.9195,0.83176303,0.015350676,0.128803199,0.054991268,0.247724975,2020,9593,13290,22883
6095,"California","Solano County",2020,38.3,444538,1684,15.1191,0.506723835,0.137200869,0.268355011,0.170766054,0.259721329,2020,131639,69306,200945
6097,"California","Sonoma County",2020,42.4,496801,1743,18.8958,0.725038798,0.016638453,0.269774014,0.054939503,0.332382584,2020,199938,61825,261763
6099,"California","Stanislaus County",2020,34.3,546235,1210,17.4826,0.704281124,0.031050738,0.469438978,0.07324137,0.160095929,2020,105841,104145,209986
6101,"California","Sutter County",2020,35.8,96315,1095,3.2586,0.636525982,0.019664642,0.312526605,0.183211338,0.200747547,2020,17367,24375,41742
6103,"California","Tehama County",2020,40.6,64176,972,2.4661,0.841233483,0.006544503,0.25609262,0.03074358,0.189354276,2020,8911,19141,28052
6105,"California","Trinity County",2020,52.4,12541,813,0.5896,0.852723068,0.005183,0.074395981,0.079818196,0.209871621,2020,2851,3188,6039
6107,"California","Tulare County",2020,31.2,463955,974,13.9044,0.667732862,0.016393831,0.650750612,0.051476975,0.135918354,2020,66105,77579,143684
6109,"California","Tuolumne County",2020,48.7,54147,1025,2.2937,0.866252978,0.018597522,0.125768741,0.034110846,0.252017656,2020,11978,17689,29667
6111,"California","Ventura County",2020,38.5,845599,1854,27.1639,0.754123408,0.018237959,0.427682625,0.082984961,0.29804198,2020,251388,162207,413595
6113,"California","Yolo County",2020,31.1,218774,1369,7.4614,0.664151133,0.026026859,0.316952654,0.155512081,0.294230576,2020,67598,27292,94890
6115,"California","Yuba County",2020,33,77524,1015,2.6434,0.735127186,0.033950777,0.287885042,0.089920541,0.180744028,2020,11230,17676,28906
8001,"Colorado","Adams County",2020,34,509844,1387,16.729,0.758965487,0.033635779,0.403513624,0.051913919,0.221089196,2020,134202,95657,229859
8003,"Colorado","Alamosa County",2020,32.3,16153,696,0.624,0.79304154,0.006686065,0.470810376,0.051693184,0.208134712,2020,3759,3813,7572
8005,"Colorado","Arapahoe County",2020,36.8,649980,1452,24.1889,0.695972184,0.109623373,0.194522908,0.071637589,0.35558171,2020,213607,127323,340930
8007,"Colorado","Archuleta County",2020,50.3,13588,997,0.5736,0.824256697,0.012216662,0.18398587,0.034883721,0.35494554,2020,3738,5189,8927
8009,"Colorado","Baca County",2020,45.9,3570,432,0.1728,0.920728291,0.009243697,0.113165266,0.020448179,0.244257703,2020,317,1867,2184
8011,"Colorado","Bent County",2020,40.6,5677,668,0.1879,0.815923903,0.048088779,0.322529505,0.043861194,0.161528977,2020,732,1503,2235
8013,"Colorado","Boulder County",2020,36.9,324682,1582,12.7365,0.871936233,0.009021135,0.137981163,0.054505639,0.461180478,2020,159089,42501,201590
8014,"Colorado","Broomfield County",2020,38.4,69444,1711,2.7199,0.855898278,0.014529693,0.126015206,0.071294856,0.452004493,2020,29077,16295,45372
8015,"Colorado","Chaffee County",2020,49,19977,1104,0.865,0.919307203,0.020523602,0.099864845,0.018521299,0.351253942,2020,7160,6222,13382
8017,"Colorado","Cheyenne County",2020,41.1,1999,665,0.0804,0.898949475,0.00150075,0.104052026,0.013506753,0.242121061,2020,131,993,1124
8019,"Colorado","Clear Creek County",2020,48.6,9533,1004,0.4378,0.946711423,0.009860485,0.072275254,0.018042589,0.448861848,2020,3604,2754,6358
8021,"Colorado","Conejos County",2020,38.5,8130,614,0.3222,0.829397294,0.002829028,0.521648216,0.026691267,0.217712177,2020,1959,2286,4245
8023,"Colorado","Costilla County",2020,49.6,3810,569,0.162,0.767454068,0.003412073,0.613648294,0.03175853,0.214435696,2020,1311,741,2052
8025,"Colorado","Crowley County",2020,38.8,5733,1060,0.1421,0.784057213,0.049712193,0.319204605,0.046572475,0.146520147,2020,437,1271,1708
8027,"Colorado","Custer County",2020,60.1,4941,655,0.231,0.933819065,0.017000607,0.11677798,0.004654928,0.346488565,2020,1112,2474,3586
8029,"Colorado","Delta County",2020,47.7,30758,837,1.2277,0.93400091,0.011801808,0.152253072,0.016743611,0.216366474,2020,5887,13081,18968
8031,"Colorado","Denver County",2020,34.6,715878,1397,28.7756,0.722417786,0.091838274,0.295314285,0.045510548,0.405510436,2020,313293,71618,384911
8033,"Colorado","Dolores County",2020,57.5,1896,NA,0.093,0.901371308,0,0.141350211,0.048523207,0.274261603,2020,341,1089,1430
8035,"Colorado","Douglas County",2020,39,344280,1749,12.1492,0.874808296,0.014862902,0.08924422,0.055463576,0.442387011,2020,104653,121270,225923
8037,"Colorado","Eagle County",2020,36.8,54960,1611,1.8667,0.864938137,0.009970888,0.292994905,0.007878457,0.433096798,2020,18588,9892,28480
8039,"Colorado","Elbert County",2020,46.2,26230,1203,0.8816,0.914029737,0.002973694,0.074075486,0.02108273,0.336370568,2020,4490,14027,18517
8041,"Colorado","El Paso County",2020,34.4,710499,1234,26.278,0.782793501,0.062976866,0.174844722,0.037839603,0.325427622,2020,161941,202828,364769
8043,"Colorado","Fremont County",2020,45.2,47725,853,1.7449,0.898438973,0.047899424,0.13395495,0.019591409,0.213053955,2020,7369,17517,24886
8045,"Colorado","Garfield County",2020,36.6,59605,1177,2.1586,0.84729469,0.005200906,0.286368593,0.014059223,0.277946481,2020,15427,14717,30144
8047,"Colorado","Gilpin County",2020,49.1,6108,1245,0.286,0.932220039,0.00556647,0.087098887,0.026850033,0.443680419,2020,2223,1833,4056
8049,"Colorado","Grand County",2020,43.5,15536,976,0.6315,0.927780639,0.008496395,0.092237384,0.017250257,0.357621009,2020,4710,4883,9593
8051,"Colorado","Gunnison County",2020,34.8,17119,998,0.6824,0.943454641,0.003095975,0.09556633,0.015479876,0.40019861,2020,7132,3735,10867
8053,"Colorado","Hinsdale County",2020,55.5,781,815,0.0376,0.921895006,0.016645327,0.09603073,0.030729834,0.418693982,2020,255,353,608
8055,"Colorado","Huerfano County",2020,55.6,6769,633,0.3057,0.91298567,0.001181858,0.336829665,0.028512336,0.273600236,2020,2076,2203,4279
8057,"Colorado","Jackson County",2020,53.9,1316,NA,0.0635,0.98556231,0.006079027,0.110182371,0,0.315349544,2020,175,681,856
8059,"Colorado","Jefferson County",2020,40.2,578795,1451,22.9007,0.883983103,0.011383996,0.154871759,0.035383858,0.393172021,2020,218396,148417,366813
8061,"Colorado","Kiowa County",2020,39.8,1463,811,0.0615,0.983595352,0.003417635,0.045112782,0.001367054,0.215994532,2020,98,795,893
8063,"Colorado","Kit Carson County",2020,38.4,7246,803,0.302,0.894838532,0.003864201,0.18768976,0.013248689,0.19845432,2020,662,3144,3806
8065,"Colorado","Lake County",2020,37.8,7845,1086,0.3275,0.809815169,0.000637349,0.26054812,0.038240918,0.360229446,2020,2303,1497,3800
8067,"Colorado","La Plata County",2020,40.8,56138,1195,2.137,0.861608892,0.005504293,0.129306352,0.071751755,0.370764901,2020,20548,14233,34781
8069,"Colorado","Larimer County",2020,36.2,350523,1340,13.4185,0.892395078,0.009953698,0.11720201,0.02963001,0.377538706,2020,126120,91489,217609
8071,"Colorado","Las Animas County",2020,46.2,14323,722,0.675,0.826921734,0.011170844,0.410947427,0.046917545,0.24827201,2020,3497,4284,7781
8073,"Colorado","Lincoln County",2020,37.7,5608,744,0.1513,0.903887304,0.073644793,0.218794579,0.009629101,0.151747504,2020,470,2135,2605
8075,"Colorado","Logan County",2020,38.9,22282,816,0.8301,0.8824163,0.014720402,0.169733417,0.032492595,0.226640337,2020,2218,8087,10305
8077,"Colorado","Mesa County",2020,40,152962,963,5.975,0.91964671,0.007492057,0.146958068,0.021253645,0.250794315,2020,31536,56894,88430
8079,"Colorado","Mineral County",2020,51,853,750,0.0394,0.825322392,0.012895662,0.03985932,0.070339977,0.492379836,2020,317,427,744
8081,"Colorado","Moffat County",2020,36.7,13150,841,0.5218,0.913231939,0.008212928,0.159163498,0.008593156,0.210494297,2020,1203,5670,6873
8083,"Colorado","Montezuma County",2020,45.2,26266,802,1.0521,0.807812381,0.010545953,0.127883956,0.128531181,0.264410264,2020,5836,9306,15142
8085,"Colorado","Montrose County",2020,45.5,42280,980,1.7483,0.908443709,0.002010407,0.205818354,0.023486282,0.224432356,2020,7687,16770,24457
8087,"Colorado","Morgan County",2020,36.2,28617,902,1.0863,0.834888353,0.030855785,0.360939302,0.011286997,0.172694552,2020,3876,9593,13469
8089,"Colorado","Otero County",2020,40.4,18284,687,0.7761,0.859111792,0.007875738,0.421680158,0.023572522,0.223638154,2020,3605,5756,9361
8091,"Colorado","Ouray County",2020,53.5,4890,1305,0.2259,0.948875256,0.015541922,0.027198364,0.004703476,0.483640082,2020,2365,1577,3942
8093,"Colorado","Park County",2020,51.9,18345,1167,0.6987,0.931479967,0.003270646,0.06405015,0.014990461,0.349414009,2020,4903,6991,11894
8095,"Colorado","Phillips County",2020,37.5,4343,750,0.1737,0.933225881,0,0.305779415,0.02348607,0.240617085,2020,486,1958,2444
8097,"Colorado","Pitkin County",2020,43.3,17980,1598,0.7424,0.903615128,0.00483871,0.102892102,0.02374861,0.515016685,2020,8989,2780,11769
8099,"Colorado","Prowers County",2020,38.5,12035,696,0.49,0.906190278,0.007893644,0.384378895,0.025259659,0.187785625,2020,1458,4008,5466
8101,"Colorado","Pueblo County",2020,39.7,167412,853,6.5206,0.799614126,0.020339044,0.431946336,0.041908585,0.23740831,2020,43772,42252,86024
8103,"Colorado","Rio Blanco County",2020,37.6,6369,765,0.2513,0.915685351,0.003454231,0.103312922,0.018841262,0.236457843,2020,561,3061,3622
8105,"Colorado","Rio Grande County",2020,41.2,11300,606,0.4737,0.886460177,0.000707965,0.443539823,0.030265487,0.218849558,2020,2495,3660,6155
8107,"Colorado","Routt County",2020,40.5,25317,1365,1.01,0.934075917,0.010151282,0.069834499,0.01722163,0.429237271,2020,10582,5925,16507
8109,"Colorado","Saguache County",2020,49.1,6730,635,0.2803,0.886032689,0.010995542,0.359286776,0.014710253,0.230014859,2020,1884,1413,3297
8111,"Colorado","San Juan County",2020,45.1,646,1038,0.0297,0.942724458,0,0.23993808,0,0.334365325,2020,342,202,544
8113,"Colorado","San Miguel County",2020,42.1,8110,1146,0.3604,0.943403206,0.000123305,0.109124538,0.023427867,0.465721332,2020,3924,1136,5060
8115,"Colorado","Sedgwick County",2020,39.7,2306,600,0.0954,0.894189072,0.004336513,0.191240243,0.009106678,0.268863833,2020,301,1121,1422
8117,"Colorado","Summit County",2020,38.2,30735,1449,1.1609,0.892109972,0.002928258,0.14371238,0.016137953,0.454302912,2020,12631,5322,17953
8119,"Colorado","Teller County",2020,50.2,24981,1107,1.046,0.922821344,0.006524959,0.07005324,0.011008366,0.36703895,2020,5278,11241,16519
8121,"Colorado","Washington County",2020,41.3,4869,765,0.2081,0.948449374,0.014787431,0.10453892,0.00410762,0.218730746,2020,369,2595,2964
8123,"Colorado","Weld County",2020,34.6,315389,1143,10.2046,0.872519333,0.012302268,0.296094664,0.02356138,0.23760816,2020,66060,96145,162205
8125,"Colorado","Yuma County",2020,38.9,10013,821,0.4108,0.910316588,0.013981824,0.239388795,0.007390392,0.205632678,2020,785,4107,4892
9001,"Connecticut","Fairfield County",2020,40.8,944306,1511,34.507,0.708057558,0.113699373,0.200374667,0.056674425,0.376610971,2020,297505,169039,466544
9003,"Connecticut","Hartford County",2020,40.4,892153,1130,35.3653,0.687504273,0.138053675,0.183790224,0.058606539,0.328990655,2020,283368,159024,442392
9005,"Connecticut","Litchfield County",2020,47.5,181143,1061,7.4902,0.916734293,0.017157715,0.066372976,0.021082791,0.335326234,2020,50164,55601,105765
9007,"Connecticut","Middlesex County",2020,45.8,162742,1174,6.7765,0.868454363,0.055130206,0.064064593,0.034656081,0.382697767,2020,56848,40665,97513
9009,"Connecticut","New Haven County",2020,40.5,855733,1173,33.2765,0.716201198,0.135986342,0.185973896,0.042501575,0.302277696,2020,242629,169892,412521
9011,"Connecticut","New London County",2020,41.4,266868,1144,10.9616,0.798716969,0.058538304,0.110766371,0.046952051,0.303389691,2020,79459,57110,136569
9013,"Connecticut","Tolland County",2020,37.6,150947,1194,5.6077,0.871497943,0.030414649,0.057430754,0.048102977,0.330698855,2020,44006,34819,78825
9015,"Connecticut","Windham County",2020,41.2,116657,977,4.5589,0.883264613,0.025442108,0.121775804,0.018052924,0.234147972,2020,26701,29141,55842
10001,"Delaware","Kent County",2020,38.1,179124,1110,6.7299,0.651526317,0.255705545,0.073083451,0.027684732,0.221087068,2020,44552,41009,85561
10003,"Delaware","New Castle County",2020,38.7,558306,1182,20.9431,0.625665853,0.25231683,0.102148284,0.060250114,0.303856666,2020,195034,88364,283398
10005,"Delaware","Sussex County",2020,50.3,230249,1049,9.4223,0.810296679,0.11345109,0.092200183,0.018223749,0.292661423,2020,56682,71230,127912
11001,"District of Columbia","District of Columbia",2020,34.1,701974,1607,28.8307,0.410707519,0.453907125,0.11108816,0.044913344,0.448104916,2020,317323,18586,335909
12001,"Florida","Alachua County",2020,31.7,268105,1004,10.1979,0.672094888,0.201421085,0.101605714,0.064515768,0.339493855,2020,89704,50972,140676
12003,"Florida","Baker County",2020,37.8,28679,784,0.8828,0.801039088,0.145542034,0.026883783,0.004881621,0.153317759,2020,2037,11911,13948
12005,"Florida","Bay County",2020,40.6,180076,1099,7.3536,0.80427153,0.107182523,0.06634421,0.027088563,0.257146982,2020,25614,66097,91711
12007,"Florida","Bradford County",2020,39.8,27723,815,0.9318,0.769433323,0.203837968,0.043465714,0.010135988,0.119575803,2020,3160,10334,13494
12009,"Florida","Brevard County",2020,47.2,594001,1111,23.6005,0.809193924,0.098722056,0.106166488,0.027523523,0.324703157,2020,148549,207883,356432
12011,"Florida","Broward County",2020,40.5,1942273,1433,70.4942,0.568337201,0.28612919,0.301829866,0.039608747,0.304305317,2020,618752,333409,952161
12013,"Florida","Calhoun County",2020,41.9,14324,539,0.451,0.79572745,0.134459648,0.059620218,0.016056967,0.1195895,2020,1209,5274,6483
12015,"Florida","Charlotte County",2020,59.5,185926,1042,7.9789,0.889515183,0.055409141,0.075320289,0.016173101,0.271382163,2020,42273,73243,115516
12017,"Florida","Citrus County",2020,56.7,147938,847,6.4621,0.91737079,0.027329016,0.058652949,0.020643783,0.22733172,2020,27092,65352,92444
12019,"Florida","Clay County",2020,39.8,215294,1158,7.536,0.771851515,0.110481481,0.101930384,0.02903936,0.262947411,2020,38317,84480,122797
12021,"Florida","Collier County",2020,51.3,379345,1374,14.7977,0.844922168,0.067519013,0.280035324,0.017034625,0.339843678,2020,77621,128950,206571
12023,"Florida","Columbia County",2020,40.6,70898,821,2.5205,0.755747694,0.182445203,0.064219019,0.011904426,0.165054021,2020,8914,23836,32750
12027,"Florida","DeSoto County",2020,40.7,37371,738,1.2421,0.819030799,0.121404297,0.315297958,0.00604747,0.124026652,2020,4259,8313,12572
12029,"Florida","Dixie County",2020,46.2,16740,628,0.6233,0.859080048,0.082915173,0.041756272,0.002568698,0.116009558,2020,1365,6759,8124
12031,"Florida","Duval County",2020,36.3,948651,1096,36.9704,0.579171898,0.295376276,0.101979548,0.049694777,0.277787089,2020,252556,233762,486318
12033,"Florida","Escambia County",2020,37.3,316691,1020,12.2169,0.672860928,0.219564181,0.058110272,0.036335103,0.264118652,2020,70929,96674,167603
12035,"Florida","Flagler County",2020,51.8,112854,1327,4.404,0.802417283,0.097648289,0.106367519,0.029064101,0.275568434,2020,28161,43043,71204
12037,"Florida","Franklin County",2020,47.3,11914,806,0.4691,0.797884841,0.138576465,0.056152426,0.003861004,0.214201779,2020,2120,4675,6795
12039,"Florida","Gadsden County",2020,41.4,45787,691,1.7307,0.391574028,0.556424313,0.104309083,0.005416385,0.170834516,2020,16153,7465,23618
12041,"Florida","Gilchrist County",2020,41.7,18245,676,0.6701,0.90764593,0.053603727,0.059797205,0.002576048,0.160098657,2020,1700,7895,9595
12043,"Florida","Glades County",2020,47.9,13777,713,0.4859,0.781592509,0.135660884,0.212237788,0.047107498,0.11432097,2020,1385,3782,5167
12045,"Florida","Gulf County",2020,46.3,15073,1074,0.5897,0.804949247,0.153652226,0.044914748,0.01207457,0.251442978,2020,1985,6113,8098
12047,"Florida","Hamilton County",2020,40,14397,676,0.4385,0.617559214,0.341946239,0.098006529,0.017781482,0.095992221,2020,1963,3815,5778
12049,"Florida","Hardee County",2020,35.4,27027,759,0.7991,0.767713768,0.064158064,0.438931439,0.013764014,0.08983609,2020,2298,6122,8420
12051,"Florida","Hendry County",2020,35,41472,833,1.2878,0.737871335,0.113136574,0.54296875,0.028332369,0.115813079,2020,4929,7906,12835
12053,"Florida","Hernando County",2020,48.8,190700,996,7.6708,0.866318825,0.052249607,0.141394861,0.01546408,0.221258521,2020,37519,70412,107931
